,chart_img,caption,label,claim,explanation
4917,https://chartfc.s3.amazonaws.com/Monuments_without_Picture_category_(WLM2016_Spain)_-_top_contributors.png,"Monuments without Picture category (WLM2016 Spain): top contributors.
The plot has been generated with ggplot2 according to data in Commons:Wiki Loves Monuments 2016 in Spain/WM-ES/Monuments log",TRUE,The chart shows the top contributors of the Monuments without Picture category in WLM2016 Spain.,"The chart displays a bar graph with the top contributors for the Monuments without Picture category in WLM2016 Spain. The y-axis represents the number of contributions, and the x-axis shows the usernames of the contributors. The chart title and caption both confirm that the claim is true."
4918,https://chartfc.s3.amazonaws.com/Ghana_Trustworthiness_of_Media.jpg,"
Ghana mass media trustworthiness of the news and information provided by telivision chart.",TRUE,Television is the most trusted source of news in Ghana according to this chart.,"The chart shows that television is the most trusted source of news and information among Ghanaians with a trust score of 60.9% compared to other sources such as radio, newspapers, and social media."
4919,https://chartfc.s3.amazonaws.com/India_MaxMind_Country_Geocode_Error_Rate_Versus_DB_Months_Out_of_Date.png,"The fraction of page requests which are geocoded as different countries between the most recent MaxMind database and the most recent MaxMind database as of N months ago, filtered by requests which the most recent database considers to have originated in India.",TRUE,MaxMind requests are 50 months out of date.,Requests are 50 months out of date as shown by the segmented line that reaches the top of the chart.
4920,https://chartfc.s3.amazonaws.com/Distr-byserv.jpg,Distribution of shipments,FALSE,The chart displays the frequency of shipments for different countries.," This claim is false as the chart does provide information on the countries of origin or destination for the shipments, but rather only presents the distribution of shipments across different categories."
4921,https://chartfc.s3.amazonaws.com/ConstantQSL2.jpg,"CPAM constant concentration responses, Rb-88",TRUE,The chart shows a constant concentration response of Rb-88 to CPAM.,"The chart displays a linear relationship between the response of Rb-88 and CPAM concentration, indicating that the response of Rb-88 is constant as the concentration of CPAM is increased."
4922,https://chartfc.s3.amazonaws.com/Approximate_Prevalence_Distribution_of_the_Subtypes_of_ADHD_in_adulthood.png,"Approximate distribution of ADHD in adults, data from Anastopoulos, Arthur D.; Shelton, Terri L. (2001). Assessing attention-deficit/hyperactivity disorder. New York, NY [u.a.]: Kluwer Academic/Plenum Publishers. ISBN 9780306463884., p. 44",TRUE,2.5% of distribution of ADHD in adults were Hyperactive/impulsive.,The dark green colour of the pie indicates the Hyperactive/impulsive type adults at 2.5%.
4923,"https://chartfc.s3.amazonaws.com/Top_articles_May_20_to_26,_2018.png","Wikipedia top articles May 20 to 26, 2018",FALSE,"The Wikipedia article with the least views in the week of May 20 to 26, 2018 was related to science.","The claim is false because according to the chart, the article with the least amount of views from May 20-26, 2018- was on Prince Andrew, Duke of York.  "
4924,https://chartfc.s3.amazonaws.com/Chart_MSW_2008.png,EPA - MSW chart 2008,FALSE,Containers and Packaging is the main part of total MSW generation.,"Containers and Packaging which is indicated by blue color, makes up the largest part with 30.8 percentage of total pie-chart."
4925,https://chartfc.s3.amazonaws.com/Chart_MSW_2008.png,EPA - MSW chart 2008,FALSE,Food scraps is highest one in  EPA - MSW chart 2008.,"The grey color indicates Food scraps and it is a fifth highest one, which denotes 12.7%."
4926,https://chartfc.s3.amazonaws.com/Disclosure_of_political_contributors_to_Elections_Canada_in_2009_(all_federal_parties_and_riding_associations).png,"Disclosure of political contributors to Elections Canada in 2009 (all federal parties and riding associations)
(source: Elections Canada)",FALSE,"57,111 contributors are listed by name.","The chart shows that 20% of the yellow part of the pie graph, or 57,110 contributors are listed by name.  Therefore, it cannot be true that 57,111 contributors are listed by name."
4927,https://chartfc.s3.amazonaws.com/Incineration_Toxic_Chart.JPG,A toxic air releases chart for incineration over its life stages,TRUE,Process implementation is the major cause of toxic air release due to incineration.,"The claim is true as it can be seen in the chart, the major part 52% belongs to  process implementation."
4928,https://chartfc.s3.amazonaws.com/Great_Moulton_Occupations_1881.png,Occupations in Great Moutlon according to 1881 cencus data,TRUE,Most of the males in Great Moulton in 1881 were involved in agriculture.,The blue bar (indicating males in Moulton in 1881) is the largest 
4929,https://chartfc.s3.amazonaws.com/Slugging1997-2004_2.jpg,"Slugging Percentage from 1997-2004 for 6 players, normalized to each player's lowest SLG during that term.",FALSE,"Normalized Slugging Percentage from 1997-2004 for player Jeter, got maximum percentage during that term.","Normalized Slugging Percentage from 1997-2004 for player Sosa, got maximum percentage during that term indicated by purple color line"
4930,https://chartfc.s3.amazonaws.com/Atrophy30.png,"Graphic made by me, using statistics from OECD.
A note on the calculation:
Total bilateral aid was USD 79.5 billion dollars. Reported tied aid was 41.7 percent, but 42 percent was used for simplicity. If one can assume that the remaining 58 percent is tied aid, and that the tying of aid has a constant loss of value of 30 percent (e.i. the worst case scenario of the OECD), the atrophy equals USD 13.83 billion.

Amount of aid affected: USD 46,11 (58 % of total), of which value is redused by 30%.",FALSE,The OECD estimates that tied aid gains 30% of its value.,"The caption states that the tying of aid has a constant loss of value of 30%, and the chart shows that the total atrophy was USD 13.83 billion, which is 30% of the total value of the aid affected ($46.11 billion). This refutes the claim that the OECD estimates that tied aid gains 30% of its value."
4931,https://chartfc.s3.amazonaws.com/Accommodation_Type.jpg,The type of Accommodation in Stainton in 2011 using Census data,FALSE," In 2011, there were more flats than bungalows in Stainton.","The chart shows that bungalows accounted for a larger portion of the accommodations in Stainton compared to flats. Therefore, the claim is false."
4932,https://chartfc.s3.amazonaws.com/Population_of_Manday_Region_by_districts.png,The pie chart for the population of Mandalay Region's districts,FALSE,The Mandalay region and the Meikhtila region have the exact same population.,"The Mandalay region represents 28% of the total population, while the Meikhtila represents 14%, according to the pie chart."
4933,https://chartfc.s3.amazonaws.com/Russian_Gender_Wikiproject.png,Data is from toolserver and was gather on 29 December 2011. It shows differences in accounts on wiki projects in the language referenced in the file name where users explicitly state their gender.  (This is not all users on a project.),FALSE,The bars representing males and females in Wikipedia are at the same height ,The male and female bars of Wikipedia are not the same height as shown in the chart 
4934,"https://chartfc.s3.amazonaws.com/2019_States_with_most_firearm_background_checks_per_100,000_people.png","Horizontal bar chart showing states with the most firearm background checks per 100,000 people (2019).
Source: Kight, Stef W.  (June 24, 2021). ""By the numbers: States with most new guns"". Axios. Credited data sources: USAFacts.org and U.S. Census Bureau. Chart credit: Sara Wise (Axios).
SVG code for this chart was automatically generated by the Horizontal bar chart spreadsheet linked below:

 General concept above; examples below.
Warming stripes (composite)Warming stripes bar chart
Bar chart (vertical)Pie chart
Line chartsScatterplot
I've uploaded .xlsx (Microsoft Excel) spreadsheets that automatically generate XML code for charts in SVG format.
You simply paste or enter your data into the spreadsheet, and specify image dimensions, number of grid lines, font sizes, etc. The spreadsheet instantly and automatically generates a column of XML code that you simply copy and paste into a text editor and save as an "".svg"" file. The spreadsheets produce lean SVG code, avoiding the ""extra stuff"" that Inkscape inserts. They should save you time in creating SVG charts.
Feedback and suggestions on my talk page are welcome. RCraig09 (talk) 23:41, 19 February 2021 (UTC)

Click HOW TO for detailed explanation.
Click HERE to download spreadsheets.
Example SVG files: Category:SVG diagrams created with spreadsheet.
Warming stripes — Accepts a single dataset and converts to SVG code portraying Ed Hawkins' warming stripes graphics. User chooses vertical or horizontal stripes; normal or reverse data ordering; or from a variety of geometric shapes (updated 4 June 2021). . . . . Click here to see examples of warming stripes embedded in different shapes.
Warming stripes bar chart — Accepts a single dataset and creates a conventional bar chart whose individual bars/columns are coloured according to Dr. Hawkins' warming stripes colour scheme. Alternate option: choose one colour for ascending bars and another colour for descending bars. (updated 27 Jan 2022)
Line charts — Accepts up to five datasets. (updated 25 Jan 2022)
Vertical bar charts (column charts) — Accepts up to six datasets. Toggle between clustered and stacked charts; user can adjust ""Yfloor""—the Y level (usually=0) from which columns rise or fall; user chooses to keep or ignore negative input values. (updated 14 May 2022)
Horizontal bar charts — Accepts up to six datasets. Toggle between clustered and stacked charts; user can adjust ""Yfloor""—the value (usually=0) from which bars extend; user chooses to keep or ignore negative input values. (updated 27 Jan 2022)
Scatter plots — Accepts up to five datasets. (updated 25 Jan 2022)
Pie charts — Accepts a single dataset of up to 36 items. (updated 7 Oct 2022)",FALSE,Utah is the state which has the fifth largest amount of firearm background checks.,The third longest bar chart corresponds to the state of Utah.
4935,https://chartfc.s3.amazonaws.com/Furlan_Gender_Wikiproject.png,Data is from toolserver and was gather on 29 December 2011. It shows differences in accounts on wiki projects in the language referenced in the file name where users explicitly state their gender.  (This is not all users on a project.),FALSE,Females and Males have the same rate of explicitly stating their gender on wiki projects.,They cannot be the same rate since the bar for Male is higher than the bar for Female.
4936,https://chartfc.s3.amazonaws.com/Capacitif_50-60Hz.PNG,"
TRV capacitive current at 50 and 60 Hz",TRUE,"The TRV capacitive current decreases as the frequency decreases.
","As seen in the chart, the TRV capacitive current values are higher at 60 Hz than at 50 Hz, which means that as the frequency decreases, the TRV capacitive current decreases.
"
4937,https://chartfc.s3.amazonaws.com/1881_Occupation_structure_graph_of_Whinburgh_and_Westfield.jpg,Occupation structure of the 157 working population in Whinburgh and Westfield in 1881. Information retrieved from the Vision of Britain website.,FALSE,There are no women with unknown occupations.  ,The graph shows a bar for women with unknown occupations.  
4938,https://chartfc.s3.amazonaws.com/Highest_murder_rates_graph.png,The graph shows 10 countries/territories with the highest homicide rates per 100 000 inhabitants,FALSE,The Virgin Islands was the 7th place of  homicide rate among the 10 countries.,The Virgin Islands indicated in the fourth horizontal red bar which represents the 4th place of homicide rate among the 10 countries.
4939,https://chartfc.s3.amazonaws.com/Graph_of_Children_with_Disability_at_School.png,"Proportion of Children at School with Disability, by State or Territory- 2009",TRUE,The biggest proportion of children at school with disability in 2009 was in Tasmania. ,The highest block on the chart of proportion of children is referred to Tasmania and has a value in more than 10%. 
4940,https://chartfc.s3.amazonaws.com/Ansons-1741.jpg,"The navigation accuracy of Anson`s fleet in April 1741. Dead reckoning navigation with latitude, compass and log. Inserted images are vom Wikipedia.",FALSE,"The navigation accuracy of Anson's fleet was excellent.
",This indicates that the navigation accuracy of Anson's fleet was not excellent during that time period.
4941,https://chartfc.s3.amazonaws.com/Cine11.jpg,grafico 11,FALSE,Vm is defined as delta t over delta s.,At the top of the chart the definition of Vm is given as delta s over delta t.
4942,https://chartfc.s3.amazonaws.com/BBC_Breakdown_of_Income.jpg,BBC Breakdown of Income,FALSE,The BBC doesn't receive any income from BBC Commercial.,The green part of the pie chart is for BBC Commercial.
4943,https://chartfc.s3.amazonaws.com/Efficacy_of_drugs_-_Graph.png,"Graph depicting Efficacies of different drugs (A,B,C, D) in Pharmacology",TRUE,Drug A has the high efficacy among the drugs depicted in the graph.,"The graph shows that Drug A has the high efficacy value among all the drugs represented in the graph. This efficacy value is high than the efficacy values of Drugs B, C, and D."
4944,https://chartfc.s3.amazonaws.com/WM_1.png,Community perspectives on Wikimedia,TRUE,The chart shows community on Wikimedia.,This claim is true as the chart title states that it represents community on Wikimedia.
4945,https://chartfc.s3.amazonaws.com/Volume_var_HR.png,volume var,FALSE,The volume of sales was highest in the last quarter.,"The chart does not show any information about the specific values of the volume of sales in each quarter. Therefore, we cannot determine which quarter had the highest volume of sales, making the claim false."
4946,https://chartfc.s3.amazonaws.com/Mexico_survey_barrier_02.png,Graph for Mexico phone survey report on Meta,FALSE,None of the respondents in the Mexico phone survey on meta reported that they use Wikipedia because they trusted the content. ,This claim is false as the chart clearly shows that 29% of respondents reported that they would use Wikipedia because they trusted the content as indicated in the blue bar for the trusted content option on the bar chart.
4947,https://chartfc.s3.amazonaws.com/Mexico_survey_barrier_02.png,Graph for Mexico phone survey report on Meta,FALSE,More interesting articles would make the most people more likely to use Wikipedia.,According to the chart the biggest bar with the value in 29% marked the main reason as trusted the content. 
4948,https://chartfc.s3.amazonaws.com/Mexico_survey_barrier_02.png,Graph for Mexico phone survey report on Meta,FALSE,More than 17% People use Wikipedia for more interesting article.,The cliam is false because 17% People use Wikipedia for more interesting article.
4949,https://chartfc.s3.amazonaws.com/ORES-dewiki-damaging-false-precision-recall.png,"Graph showing en:precision and recall of ORES's ""non-damaging"" model (damaging=false) for German Wikipedia. Generated using the ORES UI.",FALSE,Precision decreases gradually with cutoff threshold values.,The blue line precision is gradually increases with cutoff threshold values.
4950,https://chartfc.s3.amazonaws.com/Profile_of_Wales.png,"Wales had one of the oldest populations in the UK in 2012. The latest ONS Region and Country Profiles analysis takes a look at the regional characteristics of the UK, exploring aspects such as population, age, employment, crime and house prices. The profile of Wales shows it to have one of the oldest populations of the UK with a median age of 41.7 years, and one of the highest percentages of the adult population (14%) with disabilities that limited their daily activities or work. Wales contributed nearly 4% of the UK’s economic output and the
unemployment rate was 8.2%.",FALSE,Wales had the youngest populations in the UK in 2012.,"Looking at the median age indicated in the chart, we can see that Wales has one of the oldest populations with a value of 41.7 years."
4951,https://chartfc.s3.amazonaws.com/Autobiography-week27.png,"""Autobiography"" 27-week chart performance graph",FALSE,The US was fails to rank in the top 10 at any point.,The blue line representing the US starts off at 1 and remains in the top 10 until about week 11.
4952,"https://chartfc.s3.amazonaws.com/US_Crime_rates_per_capita_1970-2001,_GAO_Chart.png","A line chart of the crime rate in the United States, as reported in the Uniform Crime Reports from 1970 to 2001. The chart highlights the period after 1994 when the COPS grant program of the Violent Crime Control and Law Enforcement Act of 1994 supported hiring of additional police officers.
Chart appeared in US General Accounting Office. “COMMUNITY POLICING GRANTS: COPS Grants Were a Modest Contributor to Declines in Crime in the 1990s.” Washington, DC: General Accounting Office, October 2005. https://www.gao.gov/new.items/d06104.pdf.",FALSE,The crime rate in the US expandafter the implementation of the COPS grant program in 1994.,"The chart shows a significant reduce in the crime rate in the US 1994, the claim that the crime rate expand .that the COPS grant program was associated in crime."
4953,https://chartfc.s3.amazonaws.com/Malaysia_Income_Disparity.png,"
Chart of Malaysia's Income disparity - by Lomiyabar - converted to PNG by Andrew_pmk - from en:Image:IDMchart0001.jpg",FALSE,"In Malaysia, the poorest 10% of the population has 10% of the country's wealth.","In Malaysia, the poorest 10% of the population only has less than 2% of the country's wealth. "
4954,https://chartfc.s3.amazonaws.com/Cement_Production_2010.png,Pie chart showing world cement production in 2010. Source: United States Geological Survey. USGS Mineral Program Cement Report. (Jan 2011).,TRUE,China was the largest cement producing country in the world in 2010.,"The chart shows that China accounted for 53.9% of the world's cement production in 2010, making it the largest cement producing country in the world."
4955,https://chartfc.s3.amazonaws.com/BestTestAverages0to100.png,"
Graph of averages of batsmen with Test averages over 50.00 as of 10 August 2007, with y axis going from 0 to 100.",FALSE,DG Bradman (Aus) had a career batting average of less than 50.,This is false because the graph shows that the bar for DG Bradman (Aus) is at 100.
4956,https://chartfc.s3.amazonaws.com/Percentage_split_of_causes_of_Traffic_Congestion.png,The percentage of congestion caused due to various factors,FALSE,Bottlenecks is the least cause of concern for traffic congestion.,"Traffic congestion is caused by bottlenecks which is around 40 percent whereas the other causes like traffic incidents, work zones , bad weather etc are responsible only to a smaller extent ."
4957,https://chartfc.s3.amazonaws.com/Palgrave_Occupational_Structure_1881.jpg,"The Occupational Structure of Palgrave, Suffolk 1881",FALSE,In the Government occupation Female Occupations had the largest number.,There were more male occupations in the Government work category than female.
4958,"https://chartfc.s3.amazonaws.com/Percentage_distribution_of_Malaysian_population_by_religion,_2010.PNG",The percentage distribution of Malaysian population by religion on 2010.,TRUE,61.3% of people were Islam in Malaysia at the year of 2010.,The mild green colour indicate about Islam country which represents 61.3% of Islam people were lived in Malaysia at 2010.
4959,https://chartfc.s3.amazonaws.com/India_MaxMind_Country_Geocode_Error_Rate_Versus_DB_Months_Out_of_Date..png,"The fraction of page requests which are geocoded as different countries between the most recent MaxMind database and the most recent MaxMind database as of N months ago, filtered by requests which the most recent database considers to have originated in Canada.",TRUE,Fractions of mislabeled requests has been decreasing linearly over the months out of date for the recent MaxMind database.,Fractions of mislabeled requests has increasing trend over months out of date as per the chart.
4960,https://chartfc.s3.amazonaws.com/India_MaxMind_Country_Geocode_Error_Rate_Versus_DB_Months_Out_of_Date..png,"The fraction of page requests which are geocoded as different countries between the most recent MaxMind database and the most recent MaxMind database as of N months ago, filtered by requests which the most recent database considers to have originated in Canada.",TRUE,"Canada has a low percentage of page requests with consistent country geocoding over time.""",The chart shows that a large majority of requests originating from Canada have consistent country geocoding between the most recent MaxMind database and the one from N months ago. This condition is false.
4961,https://chartfc.s3.amazonaws.com/ChangeinmediannetworthUS1992-2004.png,Three year interval change in median net worth by percentile of net worth in the USA from 1992-2004. Created with OpenOffice Calc. Data obtained from: https://www.federalreserve.gov/pubs/oss/oss2/2004/Chartbook.xls,FALSE,2001 had no increase in the percent changes.  ,The graphs clearly show the year 2001 as having increased percent changes.  
4962,https://chartfc.s3.amazonaws.com/Humble_Bundle_Total_Purchases.png,"This is the total purchases people have donated to humble bundle, games, and charity.",TRUE,The total purchases made for charity in Humble Bundle have steadily increased over time.," Looking at the graph, we can see that the amount of money spent on charity purchases in Humble Bundle has increased gradually from 2010 to 2021."
4963,https://chartfc.s3.amazonaws.com/FullFrontal-Americans_with_Female_Relatives.png,"Graphic used by ""Full Frontal with Samantha Bee"" to illustrate how many Americans have female relatives.",FALSE,The chart represents the percentage of Americans with female relatives by age.,"The chart does not provide any information about the percentage of Americans with female relatives by age, instead, it shows that all Americans, regardless of age, have at least one female relative, making the claim false."
4964,https://chartfc.s3.amazonaws.com/QPQ_field_immersion_comparison_chart.png,A chart that compares the corrosion resistance of the QPQ process to other surface treatments based on field immersion tests. Test conditions for the immersion test are full immersion in 3% sodium chloride plus 3 g/L of hydrogen peroxide for 24 hours. Based on a chart from [1].,TRUE, The QPQ process has a low corrosion value pf others., The chart denotes the last bar QPQ process has a low corrosion value pf others.
4965,"https://chartfc.s3.amazonaws.com/Beaver_Dam_High_School_(Wisconsin,_USA)_Post_Graduation_Plans.png","
This shows what the graduating class of 2008 from Beaver Dam, WI USA is planning for post graduation.  Data source: [1]",FALSE,"The majority of students from the graduating class of 2008 from Beaver Dam, WI USA plan to join the military.",According to the pie chart the biggest share colored in yellow and referred to 4-year college plan. 
4966,https://chartfc.s3.amazonaws.com/Rihan_Meij_Current_Weight_Graph_21_June_2011.png,Excel graph of Rihan Meij weight loss using the 4 hour body diet,TRUE,Rihan Meij has gained weight using the 4 hour body diet.,"The graph indicates that Rihan Meij, ended with more weight than he started, meaning he rather gained weight using the 4hour body diet"
4967,https://chartfc.s3.amazonaws.com/Rihan_Meij_Current_Weight_Graph_21_June_2011.png,Excel graph of Rihan Meij weight loss using the 4 hour body diet,TRUE,Rihan Meij hasn't successfully lost weight using the 4 hour body diet.,Rihan Meij's weight marked on the graph as red line and it's value on 11 August 2010 was less than on 20 July 2011.
4968,https://chartfc.s3.amazonaws.com/World-religions.PNG,"World religions by percentage, according to the CIA World Factbook (2010).",FALSE,Hinduism is the minority religion in the world.,The claim is false as can be seen in the chart that the minimum share belongs to Buddhists.
4969,https://chartfc.s3.amazonaws.com/US_male_arrests_for_fraud_by_age.png,Arrests in the United States of males for fraud in 2014 by age. Data from UCR,FALSE,The most arrests made of males for fraud in 2014 were between the ages of 10 to 15.,"Ages 10 to 15 only had 20 arrests, while the actual top for arrests were the 20 to 25 age groups at 100 arrests.  "
4970,https://chartfc.s3.amazonaws.com/Ansons-1741.jpg,"The navigation accuracy of Anson`s fleet in April 1741. Dead reckoning navigation with latitude, compass and log. Inserted images are vom Wikipedia.",TRUE,"The chart shows the navigation accuracy of Anson's fleet in April 1741 using dead reckoning navigation with latitude, compass, and log."," The caption of the chart explicitly states that it shows the navigation accuracy of Anson's fleet in April 1741, and the chart displays different routes and their corresponding latitude readings, along with notes on the compass and log readings. The chart also shows the calculated longitude and the estimated position of the fleet, which are typical results of dead reckoning navigation."
4971,https://chartfc.s3.amazonaws.com/TSfx.png,It's the Taylor Series evaluation of the function.,FALSE,The chart displays the Fourier Series of a function.,"The chart does not show any indication of periodicity or trigonometric functions that are typically present in Fourier Series. Instead, it shows a polynomial approximation of a function using its derivatives, which is the Taylor Series expansion."
4972,https://chartfc.s3.amazonaws.com/Occupational_Structure_of_Peover_Superior_1881.jpg,"
A bar chart showing the occupational structure of Peover Superior in Cheshire, England in 1881.",FALSE,"Farming was the least represented occupation in Peover Superior in 1881.
","The lowest percentage of the working population was employed in trade and commerce, which was less than half the amount employed in agriculture."
4973,https://chartfc.s3.amazonaws.com/RE_Germany_2009_pie_chart.png,"Electricity generation from renewable sources in Germany, in 2009.
Data: Federal Ministry for Environment, Nature Conservation and Nuclear Safety, June 2010, pg.13",TRUE,Wind energy makes the highest contribution to the electricity generation in terms of renewable sources.,"Wind energy which is denoted by sky blue color, makes up the 40.4 percentage of total pie-chart which is highest."
4974,https://chartfc.s3.amazonaws.com/RE_Germany_2009_pie_chart.png,"Electricity generation from renewable sources in Germany, in 2009.
Data: Federal Ministry for Environment, Nature Conservation and Nuclear Safety, June 2010, pg.13",TRUE,"In 2009, solar energy sources accounted for 6.6% of total renewable electricity generation in Germany.",According to the pie chart solar energy share marked in orange and has value in 6.6% from renewable sources. 
4975,https://chartfc.s3.amazonaws.com/NYG_graph.jpg,"This file has no description, and may be lacking other information.
Please provide a meaningful description of this file.

",TRUE,The chart shows the estimated value of the New York Giants.,"The caption the New York Giants and their estimated value , which is 4.3 billion."
4976,https://chartfc.s3.amazonaws.com/Autobiography-week27.png,"""Autobiography"" 27-week chart performance graph",FALSE,"Canada always stays at the top in ""Autobiography"" 27-week chart performance graph.",The red colored line that represents goes up down with blue line which represents US.
4977,https://chartfc.s3.amazonaws.com/Egm6341.s11.team3.HW5.4_2.png,HW5.4 c=c_cr,TRUE,The critical point is reached at c=c_cr.,"The chart shows the behavior of a variable with respect to a parameter, and there is a sudden change in the slope of the curve at the critical value c_cr, indicating a phase transition."
4978,https://chartfc.s3.amazonaws.com/CSCS_Usage_by_Institution_Graph_11.tif,Graph of usage of CSCS supercomputers by research institution in 2011,FALSE,EPF Lausanne do use the CSCS supercomputer in 2011.,"EPF Lausanne is shown on the chart, that it did use the CSCS supercomputer in 2011. , it is possible that it used other supercomputers that the data is complete."
4979,https://chartfc.s3.amazonaws.com/RDFa-UsageStatistics-charts.png,"Data from 2013 (see source). Pizza charts of percentual usage, 79% by URLs and 43% by domains, so, to reduce both biases, the average 61% is a good usage indicator.",TRUE,The average percentual usage of URLs and domains is 61%.," The chart shows that the percentual usage of URLs is 79% and the percentual usage of domains is 43%. To reduce both , the average usage of 61% , the claim is true"
4980,https://chartfc.s3.amazonaws.com/Lock%2526dam_2.jpg,lock and dam 2 tonnage,FALSE,"The annual tonnage through lock and dam for 2015 was 2,500,000.","The red bar for the year 2015 stops just before reaching the 7,500,000 mark."
4981,https://chartfc.s3.amazonaws.com/ES_Pie.JPG,Executive Summary Chart - Pie Chart showing distribution of 1st level categories,FALSE,The heading of the chat is Voice of the Leaders.,"Against the above submission and as clearly indicated at the top of the chart, the heading of the chart is Voice of the People "
4982,https://chartfc.s3.amazonaws.com/Opinion_polling_for_the_2019_Finnish_parliamentary_election_(Government_vs._Opposition).png,"BLUE = Government
RED = Opposition",TRUE,"The chart shows the political parties represented in the government and opposition, with blue representing the government and red representing the opposition.","The chart shows two distinct colors  blue and red  with blue the government and red the opposition, making the claim true."
4983,https://chartfc.s3.amazonaws.com/Cubicpoly.png,"Graph of the function y = x3 - 9x in range [-4,+4]",TRUE,The shape of the line is zigzag as per given chart. ,The line is blue in colour and is zigzag in shape as per given charts. 
4984,https://chartfc.s3.amazonaws.com/Graph_of_FY2019_Developer_satisfaction_results.png,Bar graph summarizes the FY2019 Developer Satisfaction Survey results,FALSE,The chart denotes the production system is the most least value among others.,The chart denotes the production system is the most highest value among others.
4985,https://chartfc.s3.amazonaws.com/Graph_of_FY2019_Developer_satisfaction_results.png,Bar graph summarizes the FY2019 Developer Satisfaction Survey results,FALSE,Code Review get the Satisfaction Rating as 5.0 in the bar chart.,3.0 is the achieved score for the Code Review in the bar chart.
4986,https://chartfc.s3.amazonaws.com/A_Culture_of_Copyright_-_Figure_20._Open_GLAM_platforms_in_Germany.png,"figure from ""A Culture of Copyright"".",TRUE,Local Aggregator has 1.9% of the open GLAM platforms in Germany.,The percentage on the pie chart for Local Aggregator is 1.9%.
4987,https://chartfc.s3.amazonaws.com/Fig2_CWSRFsFund.jpg,"
CFSRF Funding Proportions",FALSE,The Nonpoint Source and Estuary has a value of 14% on the higher pie chart.,The Nonpoint Source and Estuary has a value of 4% on the higher pie chart.
4988,https://chartfc.s3.amazonaws.com/Cine11.jpg,grafico 11,TRUE,The graph shows the relationship between the change in velocity and the change in time.,"The graph displays the formula for velocity, which is the change in distance (S2-S1) divided by the change in time T2-T1."
4989,https://chartfc.s3.amazonaws.com/Ugly_lines.png,Wikimedia SVG renderer bug,TRUE,The chart shows examples of SVG renderer bugs,"The chart displays various of SVG renderer bugs, as overlapping objects and missing elements, which are labeled with descriptions of the specific issue."
4990,https://chartfc.s3.amazonaws.com/Freq_Sweep_Chem538.jpg,Figure 3. A frequency sweep test on Polycarbonate under room temperature (25。 C). Storage Modulus in blue and green (E’) and Loss Modulus in orange (E’’) are plotted against frequency. The increase of frequency “freezes” the chain movements and a stiffer behavior was observed.,TRUE,"The chart shows a positive correlation between frequency and storage modulus, indicating that the stiffness of Polycarbonate increases as frequency increases.","The blue and green curves representing storage modulus show an increasing trend with increasing frequency, indicating that as the frequency of the test increases, the stiffness of Polycarbonate also increases."
4991,https://chartfc.s3.amazonaws.com/Foreign_direct_investments_in_Germany_2015.png,Foreign direct investments in Germany 2014,TRUE,The majority of foreign direct investments in Germany in 2014 came from European countries.," Looking at the chart, we can see that European countries make up the largest segment of the pie chart, indicating that they account for the most foreign direct investments in Germany in 2014."
4992,https://chartfc.s3.amazonaws.com/RMS_gradient_norm_along_IRC.PNG,RMS gradient norm along IRC,FALSE,The RMS gradient norm increases as the IRC progresses.," False. The chart shows that the RMS gradient norm decreases as the IRC progresses, indicating that the optimization is converging a minimum."
4993,https://chartfc.s3.amazonaws.com/Structured_Media_Commons_Survey_2017_Findings_-_Institution_Type.png,Findings from GLAM Structured Media Commons survey.,FALSE,Archives have less number of repondents than Gallaries.,Archives has a percentage of approx 17% and Gallaries at around 2%
4994,https://chartfc.s3.amazonaws.com/Human_body_composition.JPG,Visual depiction of the components that make up the human body.,FALSE,Protein occupies major share of components that make up the human body.,Water occupies the top major component of human body. Protein is second major component hence it is false.
4995,https://chartfc.s3.amazonaws.com/2016_IMPORT_STATES.jpg,States which IMPORT electric energy from other States,FALSE,OH ranked third in the given chart.,OH ranked second in the given chart showing states importing electric energy.
4996,https://chartfc.s3.amazonaws.com/US_male_arrests_for_burglary_by_age.png,Arrests in the United States of males for burglary in 2014 by age. Data from UCR,FALSE,Males aged 18-24 had the lowest number of arrests for burglary in 2014.,"This claim is false as the chart shows that males aged 18-24 had the highest number of arrests for burglary in 2014, with over 65,000 arrests. No other age group comes close to this number of arrests."
4997,https://chartfc.s3.amazonaws.com/FOIR_consumption_patterns.png,Visualization of findings from Student free online resource survey. Generated with Python and MatPlotLib.,TRUE,Short texts is the preferred type of consumed information from free online sources by students.,"As seen in the bar chart, the highest bar corresponds to 'text_short' in the horizontal axis. Therefore, the claim is true."
4998,https://chartfc.s3.amazonaws.com/FOIR_consumption_patterns.png,Visualization of findings from Student free online resource survey. Generated with Python and MatPlotLib.,TRUE,'audio' is the least people liked in the bar chart of Student free online resource survey.,The bar from the first left is 'audio' and that is the least people liked in the Student free online resource survey.
4999,https://chartfc.s3.amazonaws.com/PeriodicComponents8.png,Trigonometrical approximation,FALSE,"As the value of x increase, the value of y will always increase.",The graph value of y can increase or decrease as the value of x increases.
5000,https://chartfc.s3.amazonaws.com/US_female_arrests_for_burglary_by_age.png,Arrests in the United States of females for burglary in 2014 by age. Data from UCR,FALSE,The chart shows the total number of burglaries committed in the United States in 2014.,"The chart only shows the number of females arrested for burglary in 2014, the total number of burglaries committed in the United States. The caption specifically states that the chart represents data on female arrests for burglary in 2014, and does provide information about the total number of burglaries committed."
